image_name,conv1_ms,conv2_ms,conv3_ms,conv4_ms,relu_ms,pool_ms,fc_ms,total_conv_ms,total_infer_ms
image_088_label_2.bin,10.6933,93.0059,271.671,1010.67,0.707026,0.526023,4.50051,1386.04,1391.78
image_064_label_9.bin,10.7419,94.9321,274.173,1008.96,0.736682,0.527976,4.53397,1388.8,1394.61
image_048_label_3.bin,10.7988,93.4108,271.547,1011.04,0.710733,0.547628,4.52019,1386.8,1392.58
image_040_label_1.bin,10.8384,93.5997,277.935,1022.19,0.738829,0.533165,4.51138,1404.56,1410.35
image_022_label_1.bin,10.5671,94.5866,276.91,1013.27,0.737889,0.53889,4.49592,1395.33,1401.11
image_054_label_9.bin,10.7396,93.0003,271.513,1016.07,0.740044,0.524887,4.46651,1391.32,1397.06
image_077_label_3.bin,10.6783,94.9768,271.903,1010.53,0.706162,0.525874,4.67044,1388.09,1393.99
image_029_label_7.bin,10.7511,95.0231,274.001,1013.69,0.720932,0.533837,4.46647,1393.46,1399.19
image_062_label_1.bin,10.7175,95.2573,274.812,1013.78,0.71708,0.546699,4.51331,1394.57,1400.35
image_000_label_6.bin,10.6393,95.9144,274.294,1016.71,0.722953,0.528673,4.52364,1397.55,1403.34
image_079_label_7.bin,10.8533,97.0193,274.459,1011.65,0.710781,0.530333,4.46737,1393.98,1399.7
image_030_label_1.bin,10.7091,96.8962,273.032,1013.59,0.714573,0.530334,4.57177,1394.23,1400.05
image_082_label_9.bin,10.8196,92.4662,271.81,1014.13,0.717398,0.528358,4.46797,1389.22,1394.94
image_034_label_9.bin,10.7738,95.9399,274.332,1010.14,0.714585,0.524307,4.46745,1391.18,1396.91
image_059_label_0.bin,10.7526,97.137,272.076,1014.97,0.716494,0.55777,4.61168,1394.94,1400.84
image_086_label_8.bin,10.8817,97.8754,271.419,1014.3,0.71329,0.532268,4.50019,1394.48,1400.23
image_008_label_4.bin,10.6896,99.0512,273.459,1012.18,0.717208,0.524488,4.46675,1395.38,1401.09
