image_name,conv1_ms,conv2_ms,conv3_ms,conv4_ms,relu_ms,pool_ms,fc_ms,total_conv_ms,total_infer_ms
image_088_label_2.bin,252.802,1369.33,466.312,445.697,6.26202,4.26913,26.6492,2534.15,2571.34
image_064_label_9.bin,252.315,1362.52,495.225,446.017,5.93891,4.23074,26.615,2556.08,2592.88
image_048_label_3.bin,255.491,1372.21,467.005,449.904,6.48671,4.37947,26.6539,2544.61,2582.14
image_040_label_1.bin,252.073,1367.19,470.638,446.768,6.364,4.35509,26.7956,2536.67,2574.2
image_022_label_1.bin,254.018,1368.3,469.612,445.155,6.1381,4.22291,26.6453,2537.08,2574.1
image_054_label_9.bin,252.215,1393.59,484.482,448.649,5.9444,4.13688,26.6739,2578.93,2615.71
image_077_label_3.bin,253.12,1370.87,464.408,444.909,6.20423,4.18364,26.6449,2533.3,2570.35
image_029_label_7.bin,257.611,1372.86,464.12,456.973,6.41441,4.41738,27.2393,2551.56,2589.65
image_062_label_1.bin,256.889,1388.63,464.755,447.361,5.86052,4.24679,27.7335,2557.64,2595.5
image_000_label_6.bin,256.426,1361.91,464.755,448.343,6.0016,4.18993,26.7299,2531.43,2568.37
image_079_label_7.bin,258.893,1381.37,463.571,446.639,6.00036,4.20208,26.6464,2550.47,2587.34
image_030_label_1.bin,252.465,1371.22,466.013,449.439,6.07372,4.26582,27.8962,2539.14,2577.39
image_082_label_9.bin,254.046,1390.79,466.887,451.51,5.73023,4.26923,27.092,2563.24,2600.35
image_034_label_9.bin,253.098,1364.25,467.114,449.124,5.66931,4.09247,26.8149,2533.58,2570.17
image_059_label_0.bin,255.567,1369.42,463.287,448.895,5.84696,4.15363,26.6638,2537.16,2573.84
image_086_label_8.bin,252.098,1366.27,464.765,455.743,5.99428,4.22891,26.8857,2538.87,2576
image_008_label_4.bin,253.993,1372.88,467.152,445.679,6.0032,4.25949,26.6131,2539.7,2576.6
