image_name,conv1_ms,conv2_ms,conv3_ms,conv4_ms,relu_ms,pool_ms,fc_ms,total_conv_ms,total_infer_ms
image_031_label_6.bin,40.8038,214.33,87.6454,87.7155,0.053623,0.096106,4.49533,430.495,435.145
image_098_label_8.bin,41.0321,213.886,89.5705,89.2528,0.054404,0.094988,4.49671,433.741,438.392
image_016_label_4.bin,41.2482,214.993,87.6483,87.6461,0.052644,0.097404,4.48294,431.536,436.173
image_002_label_5.bin,40.8859,213.203,87.9015,88.4667,0.052328,0.09696,4.5886,430.457,435.2
image_073_label_1.bin,41.5087,215.14,88.3298,88.1394,0.053419,0.095645,4.46726,433.117,437.739
image_080_label_3.bin,41.1058,213.011,87.4779,87.6695,0.05289,0.098607,4.46982,429.265,433.891
image_068_label_0.bin,40.8876,216.959,87.9682,89.8244,0.052477,0.095923,4.53683,435.64,440.33
image_036_label_4.bin,42.1148,215.224,87.7272,87.378,0.054284,0.097737,4.46801,432.444,437.069
image_094_label_5.bin,41.2493,214.703,87.7128,87.3875,0.062946,0.112429,4.49783,431.053,435.731
image_090_label_4.bin,40.7699,217.335,88.9388,88.0078,0.055329,0.096223,4.46969,435.052,439.679
image_050_label_5.bin,40.8921,213.592,88.2575,90.0415,0.05256,0.096619,4.51085,432.783,437.448
image_044_label_4.bin,41.6366,213.244,87.7191,87.8736,0.052635,0.095424,4.55704,430.474,435.184
image_013_label_0.bin,40.7838,213.487,87.6865,87.5707,0.052501,0.097901,4.55636,429.528,434.24
image_065_label_6.bin,41.1765,216.024,87.8364,87.3747,0.05297,0.096182,4.55691,432.411,437.123
image_007_label_1.bin,41.0285,213.537,87.792,87.5493,0.053637,0.117533,4.46263,429.907,434.545
image_024_label_2.bin,41.0462,214.421,87.7414,87.4119,0.054236,0.095973,4.54632,430.62,435.322
image_049_label_2.bin,41.1995,213.129,87.8619,87.3886,0.053808,0.096008,4.47087,429.579,434.205
image_003_label_0.bin,41.2978,213.131,88.8273,87.5191,0.052433,0.096152,4.46748,430.775,435.396
image_041_label_9.bin,40.9403,219.463,88.2549,88.1778,0.056027,0.097263,4.46891,436.836,441.463
image_091_label_1.bin,41.4364,213.935,87.5449,88.5912,0.052848,0.097255,4.52046,431.507,436.183
image_055_label_8.bin,41.2058,216.932,89.1176,88.5889,0.055836,0.097933,4.52632,435.845,440.53
image_076_label_5.bin,41.3271,215.221,87.6242,88.2771,0.052632,0.098222,4.4728,432.45,437.078
image_033_label_7.bin,41.1609,216.324,87.4491,87.5272,0.052296,0.094374,4.51914,432.461,437.131
image_001_label_7.bin,41.7046,215.152,87.6798,87.4753,0.063407,0.09875,4.46968,432.012,436.649
image_032_label_3.bin,41.0327,215.082,87.7233,87.7071,0.053884,0.09682,4.49838,431.545,436.2
image_067_label_8.bin,40.889,213.481,87.7603,87.8293,0.052219,0.095604,4.46825,429.959,434.581
image_026_label_5.bin,41.183,213.317,88.1439,89.1375,0.052936,0.097061,4.52278,431.781,436.459
image_063_label_7.bin,41.1807,213.428,88.2912,87.6932,0.052709,0.097454,4.46783,430.593,435.217
image_011_label_0.bin,41.2123,215.028,87.3228,87.7977,0.052734,0.097725,4.46634,431.361,435.983
image_039_label_5.bin,42.1339,215.874,89.9926,91.429,0.058006,0.100198,4.53818,439.43,444.132
image_005_label_1.bin,40.9242,214.003,87.488,88.7414,0.052675,0.098634,4.47181,431.157,435.785
image_087_label_0.bin,40.8213,217.279,87.8728,88.9481,0.052768,0.09497,4.536,434.921,439.61
image_074_label_2.bin,41.4449,215.386,87.6847,87.577,0.053645,0.096978,4.47068,432.093,436.719
image_093_label_6.bin,40.9608,213.65,88.9541,87.4608,0.052544,0.096118,4.46873,431.026,435.648
image_047_label_1.bin,40.9124,213.737,87.765,87.3032,0.052892,0.095964,4.45582,429.718,434.327
image_025_label_6.bin,41.067,213.038,87.4792,88.9682,0.053857,0.096858,4.55312,430.553,435.261
image_053_label_0.bin,40.9756,215.231,88.2161,88.5551,0.057785,0.098891,4.46909,432.978,437.609
image_012_label_4.bin,41.3319,214.329,87.8217,87.7059,0.055647,0.097914,4.49805,431.189,435.845
image_078_label_5.bin,40.899,218.2,88.4772,87.3787,0.055017,0.09929,4.47508,434.955,439.59
image_084_label_0.bin,41.2463,213.749,88.5924,87.6843,0.055031,0.094857,4.52922,431.272,435.957
image_015_label_5.bin,41.246,217.129,89.5614,88.352,0.056727,0.09744,4.8125,436.288,441.261
image_060_label_0.bin,41.9516,218.068,87.9526,88.1518,0.06998,0.099036,4.49671,436.124,440.795
image_019_label_6.bin,40.9276,213.951,88.8339,87.9523,0.052298,0.095768,4.52537,431.664,436.343
image_035_label_2.bin,40.7807,216.52,90.3713,94.5972,0.055466,0.099074,4.65571,442.269,447.086
image_021_label_3.bin,43.0566,227.674,92.7701,89.1354,0.079525,0.101009,4.51401,452.637,457.337
image_058_label_2.bin,41.6762,214.998,88.0705,87.96,0.055612,0.099404,4.46822,432.705,437.333
image_006_label_1.bin,41.2194,213.42,87.5065,87.8187,0.053863,0.098218,4.46803,429.965,434.59
image_056_label_6.bin,41.1322,217.078,87.9064,87.6531,0.055042,0.098817,4.47525,433.77,438.404
image_096_label_7.bin,41.1001,213.724,87.4429,88.793,0.053945,0.096134,4.54155,431.06,435.756
image_042_label_0.bin,40.9756,217.694,89.1999,88.1777,0.055892,0.097707,4.49432,436.047,440.7
image_046_label_1.bin,40.8512,214.001,87.9362,87.6409,0.055306,0.095697,4.67678,430.429,435.262
image_052_label_0.bin,41.5668,215.063,88.3931,87.8435,0.057699,0.097835,4.46796,432.866,437.495
image_023_label_3.bin,40.7262,218.53,90.2368,87.8003,0.0558,0.098818,4.46717,437.293,441.921
image_066_label_1.bin,40.6703,214.346,87.9259,87.7895,0.054898,0.098376,4.46915,430.732,435.359
image_010_label_0.bin,42.2771,215.577,89.6451,89.6146,0.055242,0.098559,4.50624,437.114,441.779
image_072_label_7.bin,41.1171,215.503,89.3374,90.4091,0.053361,0.100299,4.57203,436.367,441.099
image_014_label_1.bin,41.3585,215.119,88.1979,87.3979,0.055048,0.095536,4.49809,432.073,436.735
image_027_label_5.bin,40.9889,213.358,87.3207,87.6377,0.053932,0.096059,4.49743,429.305,433.958
image_028_label_2.bin,40.6443,213.711,88.9043,87.5085,0.053782,0.096051,4.46778,430.768,435.39
image_051_label_4.bin,40.8598,214.071,87.695,87.6307,0.053059,0.096061,4.4964,430.257,434.907
image_097_label_5.bin,41.4049,214.036,87.7674,88.9132,0.054602,0.097671,4.51291,432.121,436.791
image_083_label_3.bin,41.213,213.12,87.5334,88.0109,0.053846,0.097255,4.49616,429.877,434.529
image_088_label_2.bin,41.0557,213.835,88.1178,87.9717,0.054373,0.097927,4.46843,430.98,435.606
image_064_label_9.bin,40.7617,216.26,90.276,90.244,0.053564,0.099762,4.52123,437.542,442.221
image_048_label_3.bin,42.0505,215.196,87.5552,87.9602,0.057294,0.095774,4.52103,432.762,437.442
image_040_label_1.bin,41.192,215.175,87.5047,87.8865,0.055364,0.097126,4.46773,431.758,436.383
image_022_label_1.bin,42.1311,215.666,87.9389,87.375,0.066821,0.09847,4.46966,433.111,437.751
image_054_label_9.bin,40.7854,218.781,99.5099,93.7698,0.060311,0.100588,4.6585,452.846,457.673
image_077_label_3.bin,43.1773,224.002,91.2492,90.6288,0.084378,0.10156,4.56602,449.057,453.817
image_029_label_7.bin,41.9603,223.776,90.5243,91.2016,0.082005,0.103357,4.51072,447.462,452.165
image_062_label_1.bin,41.6482,221.947,88.1307,87.5741,0.058461,0.096928,4.47,439.3,443.931
image_000_label_6.bin,41.4168,213.093,88.0012,88.5492,0.053593,0.097927,4.46867,431.06,435.685
image_079_label_7.bin,41.1012,216.353,87.4127,87.7836,0.054151,0.09876,4.49814,432.651,437.307
image_030_label_1.bin,41.3331,213.686,87.6002,87.6965,0.057937,0.095947,4.49589,430.315,434.97
image_082_label_9.bin,41.1146,215.107,87.4498,90.0435,0.055684,0.096336,4.52155,433.714,438.393
image_034_label_9.bin,41.0212,217.539,87.82,88.0267,0.054091,0.096099,4.47045,434.407,439.033
image_059_label_0.bin,41.1897,214.015,89.5654,88.9144,0.053259,0.09645,4.46744,433.684,438.306
image_086_label_8.bin,41.0539,216.437,88.3915,87.6708,0.05615,0.09627,4.46739,433.554,438.178
image_008_label_4.bin,41.2266,213.066,87.5718,91.387,0.053864,0.097146,4.54654,433.252,437.954
